name	author	enable	local	remote_repository	remote_commit	remote_path
neo23x0-apt-agent-btz	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_agent_btz.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_agent_btz.yar
neo23x0-apt-alienspy-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_alienspy_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_alienspy_rat.yar
neo23x0-apt-apt3-bemstour	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt3_bemstour.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt3_bemstour.yar
neo23x0-apt-apt6-malware	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt6_malware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt6_malware.yar
neo23x0-apt-apt10	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt10.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt10.yar
neo23x0-apt-apt10-redleaves	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt10_redleaves.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt10_redleaves.yar
neo23x0-apt-apt12-malware	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt12_malware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt12_malware.yar
neo23x0-apt-apt15	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt15.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt15.yar
neo23x0-apt-apt17-mal-sep17	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt17_mal_sep17.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt17_mal_sep17.yar
neo23x0-apt-apt17-malware	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt17_malware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt17_malware.yar
neo23x0-apt-apt19	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt19.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt19.yar
neo23x0-apt-apt28	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt28.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt28.yar
neo23x0-apt-apt28-drovorub	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt28_drovorub.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt28_drovorub.yar
neo23x0-apt-apt29-grizzly-steppe	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt29_grizzly_steppe.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt29_grizzly_steppe.yar
neo23x0-apt-apt29-nobelium-may21	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt29_nobelium_may21.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt29_nobelium_may21.yar
neo23x0-apt-apt30-backspace	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt30_backspace.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt30_backspace.yar
neo23x0-apt-apt32	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt32.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt32.yar
neo23x0-apt-apt34	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt34.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt34.yar
neo23x0-apt-apt37	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt37.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt37.yar
neo23x0-apt-apt37-bluelight	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt37_bluelight.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt37_bluelight.yar
neo23x0-apt-apt41	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_apt41.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_apt41.yar
neo23x0-apt-ar18-165a	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ar18_165a.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ar18_165a.yar
neo23x0-apt-area1-phishing-diplomacy	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_area1_phishing_diplomacy.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_area1_phishing_diplomacy.yar
neo23x0-apt-aus-parl-compromise	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_aus_parl_compromise.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_aus_parl_compromise.yar
neo23x0-apt-babyshark	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_babyshark.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_babyshark.yar
neo23x0-apt-backdoor-ssh-python	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_backdoor_ssh_python.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_backdoor_ssh_python.yar
neo23x0-apt-backdoor-sunburst-fnv1a-experimental	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_backdoor_sunburst_fnv1a_experimental.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_backdoor_sunburst_fnv1a_experimental.yar
neo23x0-apt-backspace	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_backspace.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_backspace.yar
neo23x0-apt-beepservice	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_beepservice.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_beepservice.yar
neo23x0-apt-between-hk-and-burma	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_between-hk-and-burma.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_between-hk-and-burma.yar
neo23x0-apt-bigbang	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_bigbang.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_bigbang.yar
neo23x0-apt-bitter	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_bitter.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_bitter.yar
neo23x0-apt-blackenergy	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_blackenergy.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_blackenergy.yar
neo23x0-apt-blackenergy-installer	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_blackenergy_installer.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_blackenergy_installer.yar
neo23x0-apt-bluetermite-emdivi	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_bluetermite_emdivi.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_bluetermite_emdivi.yar
neo23x0-apt-bronze-butler	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_bronze_butler.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_bronze_butler.yar
neo23x0-apt-buckeye	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_buckeye.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_buckeye.yar
neo23x0-apt-carbon-paper-turla	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_carbon_paper_turla.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_carbon_paper_turla.yar
neo23x0-apt-casper	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_casper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_casper.yar
neo23x0-apt-cheshirecat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_cheshirecat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_cheshirecat.yar
neo23x0-apt-cloudatlas	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_cloudatlas.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_cloudatlas.yar
neo23x0-apt-cloudduke	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_cloudduke.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_cloudduke.yar
neo23x0-apt-cmstar	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_cmstar.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_cmstar.yar
neo23x0-apt-cn-netfilter	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_cn_netfilter.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_cn_netfilter.yar
neo23x0-apt-cn-pp-zerot	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_cn_pp_zerot.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_cn_pp_zerot.yar
neo23x0-apt-cn-reddelta	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_cn_reddelta.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_cn_reddelta.yar
neo23x0-apt-cobaltstrike	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_cobaltstrike.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_cobaltstrike.yar
neo23x0-apt-cobaltstrike-evasive	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_cobaltstrike_evasive.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_cobaltstrike_evasive.yar
neo23x0-apt-codoso	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_codoso.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_codoso.yar
neo23x0-apt-coreimpact-agent	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_coreimpact_agent.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_coreimpact_agent.yar
neo23x0-apt-danti-svcmondr	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_danti_svcmondr.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_danti_svcmondr.yar
neo23x0-apt-darkcaracal	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_darkcaracal.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_darkcaracal.yar
neo23x0-apt-darkhydrus	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_darkhydrus.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_darkhydrus.yar
neo23x0-apt-deeppanda	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_deeppanda.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_deeppanda.yar
neo23x0-apt-derusbi	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_derusbi.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_derusbi.yar
neo23x0-apt-dnspionage	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_dnspionage.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_dnspionage.yar
neo23x0-apt-donotteam-ytyframework	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_donotteam_ytyframework.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_donotteam_ytyframework.yar
neo23x0-apt-dragonfly	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_dragonfly.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_dragonfly.yar
neo23x0-apt-dtrack	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_dtrack.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_dtrack.yar
neo23x0-apt-dubnium	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_dubnium.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_dubnium.yar
neo23x0-apt-duqu1-5-modules	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_duqu1_5_modules.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_duqu1_5_modules.yar
neo23x0-apt-duqu2	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_duqu2.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_duqu2.yar
neo23x0-apt-dustman	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_dustman.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_dustman.yar
neo23x0-apt-emissary	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_emissary.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_emissary.yar
neo23x0-apt-eqgrp	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_eqgrp.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_eqgrp.yar
neo23x0-apt-eqgrp-apr17	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_eqgrp_apr17.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_eqgrp_apr17.yar
neo23x0-apt-eternalblue-non-wannacry	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_eternalblue_non_wannacry.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_eternalblue_non_wannacry.yar
neo23x0-apt-exile-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_exile_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_exile_rat.yar
neo23x0-apt-f5-bigip-expl-payloads	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_f5_bigip_expl_payloads.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_f5_bigip_expl_payloads.yar
neo23x0-apt-fakem-backdoor	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fakem_backdoor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fakem_backdoor.yar
neo23x0-apt-fancybear-computrace-agent	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fancybear_computrace_agent.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fancybear_computrace_agent.yar
neo23x0-apt-fancybear-dnc	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fancybear_dnc.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fancybear_dnc.yar
neo23x0-apt-fancybear-osxagent	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fancybear_osxagent.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fancybear_osxagent.yar
neo23x0-apt-fidelis-phishing-plain-sight	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fidelis_phishing_plain_sight.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fidelis_phishing_plain_sight.yar
neo23x0-apt-fin7	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fin7.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fin7.yar
neo23x0-apt-fin7-backdoor	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fin7_backdoor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fin7_backdoor.yar
neo23x0-apt-fin8	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fin8.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fin8.yar
neo23x0-apt-flame2-orchestrator	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_flame2_orchestrator.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_flame2_orchestrator.yar
neo23x0-apt-foudre	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_foudre.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_foudre.yar
neo23x0-apt-four-element-sword	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_four_element_sword.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_four_element_sword.yar
neo23x0-apt-freemilk	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_freemilk.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_freemilk.yar
neo23x0-apt-fujinama-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fujinama_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fujinama_rat.yar
neo23x0-apt-furtim	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_furtim.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_furtim.yar
neo23x0-apt-fvey-shadowbroker-dec16	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fvey_shadowbroker_dec16.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fvey_shadowbroker_dec16.yar
neo23x0-apt-fvey-shadowbroker-jan17	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_fvey_shadowbroker_jan17.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_fvey_shadowbroker_jan17.yar
neo23x0-apt-ghostdragon-gh0st-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ghostdragon_gh0st_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ghostdragon_gh0st_rat.yar
neo23x0-apt-glassrat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_glassRAT.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_glassRAT.yar
neo23x0-apt-golddragon	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_golddragon.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_golddragon.yar
neo23x0-apt-goldenspy	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_goldenspy.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_goldenspy.yar
neo23x0-apt-greenbug	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_greenbug.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_greenbug.yar
neo23x0-apt-greyenergy	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_greyenergy.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_greyenergy.yar
neo23x0-apt-grizzlybear-uscert	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_grizzlybear_uscert.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_grizzlybear_uscert.yar
neo23x0-apt-hackingteam-rules	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_hackingteam_rules.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_hackingteam_rules.yar
neo23x0-apt-hafnium	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_hafnium.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_hafnium.yar
neo23x0-apt-hafnium-log-sigs	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_hafnium_log_sigs.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_hafnium_log_sigs.yar
neo23x0-apt-ham-tofu-chches	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ham_tofu_chches.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ham_tofu_chches.yar
neo23x0-apt-hatman	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_hatman.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_hatman.yar
neo23x0-apt-hellsing-kaspersky	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_hellsing_kaspersky.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_hellsing_kaspersky.yar
neo23x0-apt-hidden-cobra	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_hidden_cobra.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_hidden_cobra.yar
neo23x0-apt-hiddencobra-bankshot	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_hiddencobra_bankshot.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_hiddencobra_bankshot.yar
neo23x0-apt-hiddencobra-wiper	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_hiddencobra_wiper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_hiddencobra_wiper.yar
neo23x0-apt-hizor-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_hizor_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_hizor_rat.yar
neo23x0-apt-hkdoor	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_hkdoor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_hkdoor.yar
neo23x0-apt-iamtheking	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_iamtheking.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_iamtheking.yar
neo23x0-apt-icefog	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_icefog.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_icefog.yar
neo23x0-apt-indetectables-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_indetectables_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_indetectables_rat.yar
neo23x0-apt-industroyer	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_industroyer.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_industroyer.yar
neo23x0-apt-inocnation	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_inocnation.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_inocnation.yar
neo23x0-apt-irongate	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_irongate.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_irongate.yar
neo23x0-apt-irontiger	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_irontiger.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_irontiger.yar
neo23x0-apt-irontiger-trendmicro	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_irontiger_trendmicro.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_irontiger_trendmicro.yar
neo23x0-apt-ism-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ism_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ism_rat.yar
neo23x0-apt-kaspersky-duqu2	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_kaspersky_duqu2.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_kaspersky_duqu2.yar
neo23x0-apt-ke3chang	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ke3chang.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ke3chang.yar
neo23x0-apt-keyboys	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_keyboys.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_keyboys.yar
neo23x0-apt-keylogger-cn	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_keylogger_cn.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_keylogger_cn.yar
neo23x0-apt-khrat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_khrat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_khrat.yar
neo23x0-apt-korplug-fast	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_korplug_fast.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_korplug_fast.yar
neo23x0-apt-kwampirs	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_kwampirs.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_kwampirs.yar
neo23x0-apt-laudanum-webshells	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_laudanum_webshells.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_laudanum_webshells.yar
neo23x0-apt-lazarus-applejeus	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_lazarus_applejeus.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_lazarus_applejeus.yar
neo23x0-apt-lazarus-aug20	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_lazarus_aug20.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_lazarus_aug20.yar
neo23x0-apt-lazarus-dec17	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_lazarus_dec17.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_lazarus_dec17.yar
neo23x0-apt-lazarus-dec20	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_lazarus_dec20.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_lazarus_dec20.yar
neo23x0-apt-lazarus-jan21	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_lazarus_jan21.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_lazarus_jan21.yar
neo23x0-apt-lazarus-jun18	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_lazarus_jun18.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_lazarus_jun18.yar
neo23x0-apt-lazarus-vhd-ransomware	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_lazarus_vhd_ransomware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_lazarus_vhd_ransomware.yar
neo23x0-apt-leviathan	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_leviathan.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_leviathan.yar
neo23x0-apt-lnx-kobalos	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_lnx_kobalos.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_lnx_kobalos.yar
neo23x0-apt-lotusblossom-elise	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_lotusblossom_elise.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_lotusblossom_elise.yar
neo23x0-apt-magichound	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_magichound.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_magichound.yar
neo23x0-apt-microcin	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_microcin.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_microcin.yar
neo23x0-apt-middle-east-talosreport	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_middle_east_talosreport.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_middle_east_talosreport.yar
neo23x0-apt-miniasp	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_miniasp.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_miniasp.yar
neo23x0-apt-minidionis	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_minidionis.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_minidionis.yar
neo23x0-apt-mofang	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_mofang.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_mofang.yar
neo23x0-apt-molerats-jul17	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_molerats_jul17.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_molerats_jul17.yar
neo23x0-apt-monsoon	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_monsoon.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_monsoon.yar
neo23x0-apt-moonlightmaze	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_moonlightmaze.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_moonlightmaze.yar
neo23x0-apt-ms-platinum	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ms_platinum.yara	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ms_platinum.yara
neo23x0-apt-muddywater	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_muddywater.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_muddywater.yar
